word,count,probability
proportion,2,0.00013025073266037122
proposed,1,6.512536633018561e-05
proposition,61,0.003972647346141322
propositions,30,0.0019537609899055682
proprietary,1,6.512536633018561e-05
protect,2,0.00013025073266037122
protected,5,0.00032562683165092806
prove,27,0.0017583848909150115
proved,19,0.0012373819602735266
provide,8,0.0005210029306414849
providing,5,0.00032562683165092806
proving,2,0.00013025073266037122
provision,1,6.512536633018561e-05
provisionally,1,6.512536633018561e-05
provisions,1,6.512536633018561e-05
prudent,1,6.512536633018561e-05
psychological,5,0.00032562683165092806
psychologically,1,6.512536633018561e-05
psychology,1,6.512536633018561e-05
public,9,0.0005861282969716704
pure,11,0.0007163790296320417
purely,6,0.00039075219798111367
purpose,4,0.00026050146532074245
purposes,2,0.00013025073266037122
pursue,1,6.512536633018561e-05
pursuit,2,0.00013025073266037122
pushed,1,6.512536633018561e-05
puzzling,1,6.512536633018561e-05
qualities,8,0.0005210029306414849
quality,11,0.0007163790296320417
question,59,0.003842396613480951
questions,26,0.0016932595245848258
questions--and,1,6.512536633018561e-05
quibbling,1,6.512536633018561e-05
race,2,0.00013025073266037122
radically,6,0.00039075219798111367
raised,5,0.00032562683165092806
raises,5,0.00032562683165092806
range,1,6.512536633018561e-05
ranging,1,6.512536633018561e-05
rap,2,0.00013025073266037122
rapping,1,6.512536633018561e-05
rash,2,0.00013025073266037122
rate,10,0.0006512536633018561
rational,2,0.00013025073266037122
rationalist,1,6.512536633018561e-05
rationalists,7,0.0004558775643112992
rationalists--who,1,6.512536633018561e-05
rationality,1,6.512536633018561e-05
ray,2,0.00013025073266037122
re-stated,2,0.00013025073266037122
re-use,2,0.00013025073266037122
reach,7,0.0004558775643112992
reached,2,0.00013025073266037122
reaches,3,0.00019537609899055683
reaching,2,0.00013025073266037122
read,5,0.00032562683165092806
readable,1,6.512536633018561e-05
reader,2,0.00013025073266037122
readers,1,6.512536633018561e-05
reading,4,0.00026050146532074245
ready,2,0.00013025073266037122
real,52,0.0033865190491696516
real--or,1,6.512536633018561e-05
reality,13,0.0008466297622924129
realization,1,6.512536633018561e-05
realize,5,0.00032562683165092806
realized,1,6.512536633018561e-05
realizes,2,0.00013025073266037122
realizing,2,0.00013025073266037122
reappear,1,6.512536633018561e-05
reason,54,0.003516769781830023
reasonable,7,0.0004558775643112992
reasoning,10,0.0006512536633018561
reasons,18,0.001172256593943341
reasons--in,1,6.512536633018561e-05
recall,2,0.00013025073266037122
receipt,2,0.00013025073266037122
receive,2,0.00013025073266037122
received,6,0.00039075219798111367
receiving,1,6.512536633018561e-05
recognized,2,0.00013025073266037122
recognizes,1,6.512536633018561e-05
recombines,1,6.512536633018561e-05
recommended,2,0.00013025073266037122
reconcile,1,6.512536633018561e-05
reconstructed,1,6.512536633018561e-05
recorded,1,6.512536633018561e-05
rectangular,3,0.00019537609899055683
red,19,0.0012373819602735266
redistribute,1,6.512536633018561e-05
redistributing,1,6.512536633018561e-05
redistribution,1,6.512536633018561e-05
reduce,1,6.512536633018561e-05
reduced,2,0.00013025073266037122
reducible,1,6.512536633018561e-05
reference,6,0.00039075219798111367
references,2,0.00013025073266037122
refined,1,6.512536633018561e-05
reflect,5,0.00032562683165092806
reflected,3,0.00019537609899055683
reflecting,1,6.512536633018561e-05
reflection,9,0.0005861282969716704
refund,8,0.0005210029306414849
refutable,1,6.512536633018561e-05
refutation,2,0.00013025073266037122
refuted,2,0.00013025073266037122
regard,25,0.0016281341582546401
regarded,12,0.0007815043959622273
regiment,2,0.00013025073266037122
region,2,0.00013025073266037122
registered,2,0.00013025073266037122
regress,1,6.512536633018561e-05
regulating,1,6.512536633018561e-05
reign,3,0.00019537609899055683
reject,6,0.00039075219798111367
rejected,4,0.00026050146532074245
rejecting,4,0.00026050146532074245
rejection,1,6.512536633018561e-05
relate,1,6.512536633018561e-05
relates,6,0.00039075219798111367
relation,92,0.005991533702377076
relation--in,1,6.512536633018561e-05
relational,1,6.512536633018561e-05
relations,46,0.002995766851188538
relative,4,0.00026050146532074245
relevant,2,0.00013025073266037122
reliable,1,6.512536633018561e-05
religion,1,6.512536633018561e-05
religious,2,0.00013025073266037122
remain,12,0.0007815043959622273
remaining,3,0.00019537609899055683
remains,9,0.0005861282969716704
remarkably,1,6.512536633018561e-05
remarks,1,6.512536633018561e-05
remember,3,0.00019537609899055683
remembered,9,0.0005861282969716704
remembering,2,0.00013025073266037122
remote,1,6.512536633018561e-05
remoter,1,6.512536633018561e-05
removal,1,6.512536633018561e-05
remove,2,0.00013025073266037122
removed,4,0.00026050146532074245
removes,1,6.512536633018561e-05
renamed,1,6.512536633018561e-05
render,2,0.00013025073266037122
rendered,3,0.00019537609899055683
renders,2,0.00013025073266037122
renounce,1,6.512536633018561e-05
repeat,1,6.512536633018561e-05
repeated,2,0.00013025073266037122
repeatedly,1,6.512536633018561e-05
repetition,1,6.512536633018561e-05
repetitions,2,0.00013025073266037122
replace,3,0.00019537609899055683
replaced,1,6.512536633018561e-05
replacement,3,0.00019537609899055683
reported,1,6.512536633018561e-05
reports,1,6.512536633018561e-05
represent,1,6.512536633018561e-05
representations,1,6.512536633018561e-05
representative,1,6.512536633018561e-05
represented,6,0.00039075219798111367
representing,1,6.512536633018561e-05
represents,2,0.00013025073266037122
request,1,6.512536633018561e-05
require,6,0.00039075219798111367
required,11,0.0007163790296320417
requirements,4,0.00026050146532074245
requires,5,0.00032562683165092806
requiring,2,0.00013025073266037122
requisites,3,0.00019537609899055683
resemblance,11,0.0007163790296320417
resemblances,1,6.512536633018561e-05
resemble,6,0.00039075219798111367
residue,1,6.512536633018561e-05
resists,2,0.00013025073266037122
respect,4,0.00026050146532074245
rest,6,0.00039075219798111367
restate,1,6.512536633018561e-05
resting,1,6.512536633018561e-05
restricted,1,6.512536633018561e-05
restrictions,2,0.00013025073266037122
rests,4,0.00026050146532074245
result,19,0.0012373819602735266
retain,1,6.512536633018561e-05
retained,1,6.512536633018561e-05
retains,2,0.00013025073266037122
retort,1,6.512536633018561e-05
return,8,0.0005210029306414849
returns,1,6.512536633018561e-05
reveal,4,0.00026050146532074245
revealed,1,6.512536633018561e-05
reversed,1,6.512536633018561e-05
revert,1,6.512536633018561e-05
review,1,6.512536633018561e-05
rightly,3,0.00019537609899055683
rigid,1,6.512536633018561e-05
rise,10,0.0006512536633018561
risen,2,0.00013025073266037122
rises,2,0.00013025073266037122
risk,3,0.00019537609899055683
rival,1,6.512536633018561e-05
road,5,0.00032562683165092806
rob,1,6.512536633018561e-05
robbing,1,6.512536633018561e-05
roof,1,6.512536633018561e-05
rooted,1,6.512536633018561e-05
rose,4,0.00026050146532074245
rotate,1,6.512536633018561e-05
rotating,1,6.512536633018561e-05
rotation,2,0.00013025073266037122
roughly,2,0.00013025073266037122
roughnesses,2,0.00013025073266037122
roundabout,1,6.512536633018561e-05
rounded,1,6.512536633018561e-05
rouse,1,6.512536633018561e-05
roused,1,6.512536633018561e-05
royalties,3,0.00019537609899055683
royalty,1,6.512536633018561e-05
rudimentary,2,0.00013025073266037122
ruins,2,0.00013025073266037122
rule,4,0.00026050146532074245
rules,3,0.00019537609899055683
runs,1,6.512536633018561e-05
s/he,1,6.512536633018561e-05
sake,4,0.00026050146532074245
samples,1,6.512536633018561e-05
satisfaction,1,6.512536633018561e-05
satisfactory,2,0.00013025073266037122
satisfy,2,0.00013025073266037122
satisfying,1,6.512536633018561e-05
save,1,6.512536633018561e-05
savoir,1,6.512536633018561e-05
scaffold,1,6.512536633018561e-05
scarcely,6,0.00039075219798111367
sceptic,1,6.512536633018561e-05
sceptical,1,6.512536633018561e-05
scepticism,4,0.00026050146532074245
schoolmen,1,6.512536633018561e-05
schools,2,0.00013025073266037122
science,29,0.0018886356235753826
sciences,5,0.00032562683165092806
scientific,8,0.0005210029306414849
scope,8,0.0005210029306414849
scrutiny,3,0.00019537609899055683
sea,1,6.512536633018561e-05
search,4,0.00026050146532074245
searches,1,6.512536633018561e-05
secure,3,0.00019537609899055683
secures,1,6.512536633018561e-05
seek,6,0.00039075219798111367
seeks,2,0.00013025073266037122
seldom,1,6.512536633018561e-05
self-assertion,2,0.00013025073266037122
self-consciousness,2,0.00013025073266037122
self-contradictory,4,0.00026050146532074245
self-evidence,30,0.0019537609899055682
self-evident,24,0.0015630087919244547
self-interest,1,6.512536633018561e-05
self-subsistent,1,6.512536633018561e-05
self_-consciousness,1,6.512536633018561e-05
sending,1,6.512536633018561e-05
sensation,18,0.001172256593943341
sensation--the,1,6.512536633018561e-05
sensations,20,0.0013025073266037122
sense,94,0.006121784435037447
sense--thoughts,1,6.512536633018561e-05
sense-data,115,0.007489417127971344
sense-data--brown,1,6.512536633018561e-05
sense-data--colour,1,6.512536633018561e-05
sense-data--for,1,6.512536633018561e-05
sense-data--which,1,6.512536633018561e-05
sense-datum,17,0.0011071312276131552
sense-organs,2,0.00013025073266037122
senses,22,0.0014327580592640833
sentence,8,0.0005210029306414849
separate,6,0.00039075219798111367
separated,1,6.512536633018561e-05
sequel,1,6.512536633018561e-05
series,2,0.00013025073266037122
serve,1,6.512536633018561e-05
service,1,6.512536633018561e-05
set,14,0.0009117551286225985
sets,1,6.512536633018561e-05
setting,2,0.00013025073266037122
seventeenth,1,6.512536633018561e-05
severally,2,0.00013025073266037122
severe,1,6.512536633018561e-05
shade,5,0.00032562683165092806
shades,5,0.00032562683165092806
shadow,1,6.512536633018561e-05
shape,24,0.0015630087919244547
shapes,5,0.00032562683165092806
share,5,0.00032562683165092806
shared,2,0.00013025073266037122
shares,2,0.00013025073266037122
sharing,1,6.512536633018561e-05
sharp,1,6.512536633018561e-05
sheets,1,6.512536633018561e-05
shining,3,0.00019537609899055683
shiny,1,6.512536633018561e-05
shock,1,6.512536633018561e-05
short,1,6.512536633018561e-05
shortly,1,6.512536633018561e-05
shut,5,0.00032562683165092806
sight,16,0.0010420058612829698
sign,4,0.00026050146532074245
signs,8,0.0005210029306414849
similarity,3,0.00019537609899055683
simple,6,0.00039075219798111367
simpler,3,0.00019537609899055683
simplicity,2,0.00013025073266037122
simplify,1,6.512536633018561e-05
simply,6,0.00039075219798111367
simultaneous,2,0.00013025073266037122
simultaneously,5,0.00032562683165092806
single,17,0.0011071312276131552
singled,2,0.00013025073266037122
singular,2,0.00013025073266037122
sitting,4,0.00026050146532074245
situated,1,6.512536633018561e-05
skeleton,1,6.512536633018561e-05
sleeping,1,6.512536633018561e-05
slight,4,0.00026050146532074245
slightest,4,0.00026050146532074245
slowly,1,6.512536633018561e-05
smell,2,0.00013025073266037122
smelling,1,6.512536633018561e-05
smells,1,6.512536633018561e-05
smooth,2,0.00013025073266037122
smoothness,3,0.00019537609899055683
so-and-so,19,0.0012373819602735266
sober,1,6.512536633018561e-05
society,1,6.512536633018561e-05
sold,1,6.512536633018561e-05
sole,3,0.00019537609899055683
solicit,2,0.00013025073266037122
solicitation,1,6.512536633018561e-05
solid,1,6.512536633018561e-05
solution,3,0.00019537609899055683
solve,1,6.512536633018561e-05
solves,1,6.512536633018561e-05
solving,1,6.512536633018561e-05
somebody's,1,6.512536633018561e-05
sooner,5,0.00032562683165092806
sophistry,1,6.512536633018561e-05
sort,42,0.0027352653858677954
sorts,5,0.00032562683165092806
sought,4,0.00026050146532074245
soul,1,6.512536633018561e-05
souls,2,0.00013025073266037122
sound,8,0.0005210029306414849
sounds,7,0.0004558775643112992
sour,1,6.512536633018561e-05
source,8,0.0005210029306414849
sources,3,0.00019537609899055683
south,1,6.512536633018561e-05
space,73,0.0047541517421035495
space-relations,1,6.512536633018561e-05
spaces,11,0.0007163790296320417
spatial,3,0.00019537609899055683
speak,8,0.0005210029306414849
speak--that,1,6.512536633018561e-05
speaking,8,0.0005210029306414849
special,6,0.00039075219798111367
specially,1,6.512536633018561e-05
species,1,6.512536633018561e-05
spectacles,1,6.512536633018561e-05
spectator,3,0.00019537609899055683
speculation,3,0.00019537609899055683
speculative,1,6.512536633018561e-05
speech,1,6.512536633018561e-05
sphere,2,0.00013025073266037122
spiritual,3,0.00019537609899055683
spite,11,0.0007163790296320417
spoke,1,6.512536633018561e-05
spoken,4,0.00026050146532074245
spoons,1,6.512536633018561e-05
sprang,1,6.512536633018561e-05
staff,1,6.512536633018561e-05
stage,4,0.00026050146532074245
stages,1,6.512536633018561e-05
stand,7,0.0004558775643112992
standing,2,0.00013025073266037122
stands,6,0.00039075219798111367
start,7,0.0004558775643112992
started,1,6.512536633018561e-05
starting,1,6.512536633018561e-05
starts,1,6.512536633018561e-05
stated,6,0.00039075219798111367
statement,14,0.0009117551286225985
statements,6,0.00039075219798111367
state’s,1,6.512536633018561e-05
stating,2,0.00013025073266037122
status,4,0.00026050146532074245
step,1,6.512536633018561e-05
stock,2,0.00013025073266037122
stone,1,6.512536633018561e-05
stored,1,6.512536633018561e-05
straight,7,0.0004558775643112992
straightforward,1,6.512536633018561e-05
strange,5,0.00032562683165092806
strangeness,1,6.512536633018561e-05
stranger,1,6.512536633018561e-05
strangest,1,6.512536633018561e-05
strenuously,2,0.00013025073266037122
strict,3,0.00019537609899055683
strictly,7,0.0004558775643112992
strife,2,0.00013025073266037122
strike,1,6.512536633018561e-05
strikes,1,6.512536633018561e-05
striking,1,6.512536633018561e-05
strives,1,6.512536633018561e-05
striving,1,6.512536633018561e-05
strong,4,0.00026050146532074245
stronger,2,0.00013025073266037122
struck,1,6.512536633018561e-05
structure,1,6.512536633018561e-05
struggling,1,6.512536633018561e-05
student,2,0.00013025073266037122
students,4,0.00026050146532074245
studied,2,0.00013025073266037122
studies,1,6.512536633018561e-05
study,12,0.0007815043959622273
subject,26,0.0016932595245848258
subjected,2,0.00013025073266037122
subjective,3,0.00019537609899055683
subjects,3,0.00019537609899055683
sublime,1,6.512536633018561e-05
subscribe,1,6.512536633018561e-05
subsequent,1,6.512536633018561e-05
subsequently,1,6.512536633018561e-05
subsist,5,0.00032562683165092806
subsists,2,0.00013025073266037122
substance,2,0.00013025073266037122
substantives,5,0.00032562683165092806
subsumed,1,6.512536633018561e-05
subsumptions,1,6.512536633018561e-05
succeed,3,0.00019537609899055683
success,1,6.512536633018561e-05
successful,3,0.00019537609899055683
succession,2,0.00013025073266037122
successively,1,6.512536633018561e-05
such-and-such,3,0.00019537609899055683
suddenly,2,0.00013025073266037122
suffering,1,6.512536633018561e-05
suffice,4,0.00026050146532074245
sufficed,1,6.512536633018561e-05
suffices,2,0.00013025073266037122
sufficient,5,0.00032562683165092806
suggested,4,0.00026050146532074245
suggestion,1,6.512536633018561e-05
suggestions,1,6.512536633018561e-05
suggests,2,0.00013025073266037122
suitable,2,0.00013025073266037122
sum,3,0.00019537609899055683
sum-total,1,6.512536633018561e-05
sun,31,0.0020188863562357537
sun's,1,6.512536633018561e-05
sunrise,3,0.00019537609899055683
sunset,1,6.512536633018561e-05
supplied,1,6.512536633018561e-05
supplies,2,0.00013025073266037122
supply,3,0.00019537609899055683
support,8,0.0005210029306414849
suppose,26,0.0016932595245848258
supposed,22,0.0014327580592640833
supposing,9,0.0005861282969716704
supposition,4,0.00026050146532074245
supra-sensible,1,6.512536633018561e-05
surface,2,0.00013025073266037122
surprised,1,6.512536633018561e-05
surprising,3,0.00019537609899055683
surrender,1,6.512536633018561e-05
surrounded,1,6.512536633018561e-05
survey,4,0.00026050146532074245
surveys,1,6.512536633018561e-05
survive,1,6.512536633018561e-05
surviving,1,6.512536633018561e-05
suspect,2,0.00013025073266037122
suspended,1,6.512536633018561e-05
swamp,1,6.512536633018561e-05
swans,4,0.00026050146532074245
sweet,1,6.512536633018561e-05
synonymous,1,6.512536633018561e-05
synthesis,2,0.00013025073266037122
synthetic,3,0.00019537609899055683
systematic,2,0.00013025073266037122
systematize,1,6.512536633018561e-05
systems,2,0.00013025073266037122
table,87,0.0056659068707261475
table--and,1,6.512536633018561e-05
table--are,1,6.512536633018561e-05
table--it,1,6.512536633018561e-05
table--its,1,6.512536633018561e-05
tablecloth,1,6.512536633018561e-05
tables,2,0.00013025073266037122
tactile,1,6.512536633018561e-05
takes,2,0.00013025073266037122
tap,1,6.512536633018561e-05
task,1,6.512536633018561e-05
taste,4,0.00026050146532074245
tasting,1,6.512536633018561e-05
taught,1,6.512536633018561e-05
tautology,2,0.00013025073266037122
tax,6,0.00039075219798111367
taxes,1,6.512536633018561e-05
teaching,2,0.00013025073266037122
telegram,1,6.512536633018561e-05
tells,8,0.0005210029306414849
temper,1,6.512536633018561e-05
temperaments,1,6.512536633018561e-05
tempted,1,6.512536633018561e-05
tend,2,0.00013025073266037122
tendency,2,0.00013025073266037122
tending,1,6.512536633018561e-05
tenet,1,6.512536633018561e-05
term,1,6.512536633018561e-05
terms,53,0.003451644415499837
testimony,5,0.00032562683165092806
texts,1,6.512536633018561e-05
texture,1,6.512536633018561e-05
the-letters,1,6.512536633018561e-05
theoretical,1,6.512536633018561e-05
theoretically,5,0.00032562683165092806
theories,3,0.00019537609899055683
theory,22,0.0014327580592640833
theses,1,6.512536633018561e-05
thesis,1,6.512536633018561e-05
thing's,3,0.00019537609899055683
thinking,11,0.0007163790296320417
this--that,1,6.512536633018561e-05
thraldom,1,6.512536633018561e-05
throw,1,6.512536633018561e-05
throws,1,6.512536633018561e-05
thunder,3,0.00019537609899055683
thwarting,1,6.512536633018561e-05
time,60,0.0039075219798111365
time-order,6,0.00039075219798111367
time-relations,1,6.512536633018561e-05
timeless,1,6.512536633018561e-05
times,10,0.0006512536633018561
tincture,1,6.512536633018561e-05
to-day,4,0.00026050146532074245
to-morrow,11,0.0007163790296320417
told,3,0.00019537609899055683
tolerably,1,6.512536633018561e-05
tongue,1,6.512536633018561e-05
toothache,1,6.512536633018561e-05
topics,1,6.512536633018561e-05
total,1,6.512536633018561e-05
touch,14,0.0009117551286225985
touch--leaves,1,6.512536633018561e-05
touched,2,0.00013025073266037122
touches,1,6.512536633018561e-05
touching,3,0.00019537609899055683
trademark,12,0.0007815043959622273
trademark/copyright,1,6.512536633018561e-05
tradition,2,0.00013025073266037122
traditional,1,6.512536633018561e-05
trains,1,6.512536633018561e-05
trammels,1,6.512536633018561e-05
transcribe,1,6.512536633018561e-05
transcription,1,6.512536633018561e-05
transfer,1,6.512536633018561e-05
transform,1,6.512536633018561e-05
transitory,1,6.512536633018561e-05
travel,3,0.00019537609899055683
travelled,2,0.00013025073266037122
travels,1,6.512536633018561e-05
treated,1,6.512536633018561e-05
treating,1,6.512536633018561e-05
treatment,1,6.512536633018561e-05
tree,22,0.0014327580592640833
triangle,7,0.0004558775643112992
triangles,5,0.00032562683165092806
triangularity,2,0.00013025073266037122
trifling,1,6.512536633018561e-05
trivial,4,0.00026050146532074245
trotting,1,6.512536633018561e-05
trouble,1,6.512536633018561e-05
troubled,1,6.512536633018561e-05
troubles,1,6.512536633018561e-05
true,136,0.008857049820905242
truism,4,0.00026050146532074245
trust,2,0.00013025073266037122
trusted,1,6.512536633018561e-05
trustworthiness,5,0.00032562683165092806
trustworthy,2,0.00013025073266037122
truth,88,0.005731032237056333
truths,51,0.003321393682839466
tuning,1,6.512536633018561e-05
twos,2,0.00013025073266037122
type,1,6.512536633018561e-05
types,1,6.512536633018561e-05
typical,2,0.00013025073266037122
tyranny,1,6.512536633018561e-05
ultimate,7,0.0004558775643112992
ultimately,5,0.00032562683165092806
unable,3,0.00019537609899055683
unaccustomed,1,6.512536633018561e-05
unaffected,1,6.512536633018561e-05
unalloyed,2,0.00013025073266037122
unattainable,1,6.512536633018561e-05
uncertain,1,6.512536633018561e-05
uncertainty,3,0.00019537609899055683
unchangeable,2,0.00013025073266037122
unchanged,1,6.512536633018561e-05
unchanging,1,6.512536633018561e-05
uncomfortable,1,6.512536633018561e-05
uncommon,1,6.512536633018561e-05
unconscious,1,6.512536633018561e-05
unconsciously,2,0.00013025073266037122
undeniable,1,6.512536633018561e-05
undeniably,1,6.512536633018561e-05
underlie,1,6.512536633018561e-05
underlies,1,6.512536633018561e-05
underlying,2,0.00013025073266037122
understand,21,0.0013676326929338977
understand--in,1,6.512536633018561e-05
understood,6,0.00039075219798111367
undertake,1,6.512536633018561e-05
undiminished,1,6.512536633018561e-05
undoubtedly,4,0.00026050146532074245
undue,1,6.512536633018561e-05
unduly,3,0.00019537609899055683
unenforceability,1,6.512536633018561e-05
unexamined,2,0.00013025073266037122
unexpectedly,1,6.512536633018561e-05
unexperienced,1,6.512536633018561e-05
unfamiliar,2,0.00013025073266037122
unhesitatingly,2,0.00013025073266037122
uniform,2,0.00013025073266037122
uniformities,3,0.00019537609899055683
uniformity,4,0.00026050146532074245
unimportant,1,6.512536633018561e-05
union,6,0.00039075219798111367
united,3,0.00019537609899055683
unites,1,6.512536633018561e-05
uniting,1,6.512536633018561e-05
unity,12,0.0007815043959622273
universal,31,0.0020188863562357537
universality,2,0.00013025073266037122
universals,58,0.003777271247150765
universe,30,0.0019537609899055682
unknowable,3,0.00019537609899055683
unknown,3,0.00019537609899055683
unlearn,1,6.512536633018561e-05
unlink,1,6.512536633018561e-05
unnecessary,2,0.00013025073266037122
unnecessary.(1,1,6.512536633018561e-05
unplausible,1,6.512536633018561e-05
unprotected,1,6.512536633018561e-05
unpublished,1,6.512536633018561e-05
unreal,2,0.00013025073266037122
unreality,2,0.00013025073266037122
unreasonable,2,0.00013025073266037122
unreflectingly,1,6.512536633018561e-05
unreflective,1,6.512536633018561e-05
unsafe,1,6.512536633018561e-05
unsolicited,1,6.512536633018561e-05
unsolved,1,6.512536633018561e-05
unsound,1,6.512536633018561e-05
unsuspected,1,6.512536633018561e-05
untrue,3,0.00019537609899055683
unusual,1,6.512536633018561e-05
unwarrantable,1,6.512536633018561e-05
unwise,1,6.512536633018561e-05
updated,1,6.512536633018561e-05
upset,1,6.512536633018561e-05
upstairs,1,6.512536633018561e-05
urged,3,0.00019537609899055683
urges,1,6.512536633018561e-05
usage,1,6.512536633018561e-05
useless,3,0.00019537609899055683
user,3,0.00019537609899055683
usual,3,0.00019537609899055683
utility,3,0.00019537609899055683
utter,2,0.00013025073266037122
uttering,2,0.00013025073266037122
utterly,2,0.00013025073266037122
vague,4,0.00026050146532074245
vagueness,1,6.512536633018561e-05
vaguer,1,6.512536633018561e-05
vain,1,6.512536633018561e-05
valid,10,0.0006512536633018561
validity,7,0.0004558775643112992
validly,4,0.00026050146532074245
valleys,1,6.512536633018561e-05
valuable,4,0.00026050146532074245
value--perhaps,1,6.512536633018561e-05
value--through,1,6.512536633018561e-05
variable,1,6.512536633018561e-05
variations,1,6.512536633018561e-05
variety,1,6.512536633018561e-05
variously,1,6.512536633018561e-05
vary,2,0.00013025073266037122
varying,1,6.512536633018561e-05
vast,1,6.512536633018561e-05
veil,1,6.512536633018561e-05
verbs,7,0.0004558775643112992
verification,1,6.512536633018561e-05
version,1,6.512536633018561e-05
view,51,0.003321393682839466
view--which,1,6.512536633018561e-05
viewed,2,0.00013025073266037122
viewing,1,6.512536633018561e-05
views,5,0.00032562683165092806
vindicate,1,6.512536633018561e-05
violates,1,6.512536633018561e-05
violent,1,6.512536633018561e-05
virtue,5,0.00032562683165092806
virtuous,1,6.512536633018561e-05
virus,1,6.512536633018561e-05
visit,2,0.00013025073266037122
visual,2,0.00013025073266037122
vital,2,0.00013025073266037122
vitally,2,0.00013025073266037122
vivid,2,0.00013025073266037122
vividness,2,0.00013025073266037122
voice,1,6.512536633018561e-05
voices,1,6.512536633018561e-05
void,1,6.512536633018561e-05
volume,1,6.512536633018561e-05
volunteer,1,6.512536633018561e-05
volunteers,4,0.00026050146532074245
votes,3,0.00019537609899055683
voyage,1,6.512536633018561e-05
waking,5,0.00032562683165092806
walk,1,6.512536633018561e-05
walks,1,6.512536633018561e-05
walled,1,6.512536633018561e-05
walls,1,6.512536633018561e-05
war,1,6.512536633018561e-05
warranties,1,6.512536633018561e-05
warrants,1,6.512536633018561e-05
waste,1,6.512536633018561e-05
wave-motion,6,0.00039075219798111367
wave-motions,4,0.00026050146532074245
waves,5,0.00032562683165092806
wear,1,6.512536633018561e-05
wearing,1,6.512536633018561e-05
weather,1,6.512536633018561e-05
weight,1,6.512536633018561e-05
west,1,6.512536633018561e-05
whatsoever,2,0.00013025073266037122
white,16,0.0010420058612829698
whiteness,19,0.0012373819602735266
wholly,17,0.0011071312276131552
wide,3,0.00019537609899055683
wider,2,0.00013025073266037122
widespread,2,0.00013025073266037122
widest,4,0.00026050146532074245
window,1,6.512536633018561e-05
wisdom,2,0.00013025073266037122
wise,1,6.512536633018561e-05
wishes,5,0.00032562683165092806
wissen,1,6.512536633018561e-05
with--in,1,6.512536633018561e-05
wonderful,1,6.512536633018561e-05
wooden,1,6.512536633018561e-05
word,38,0.002474763920547053
wore,1,6.512536633018561e-05
worlds,4,0.00026050146532074245
worst,1,6.512536633018561e-05
worth,5,0.00032562683165092806
worthy,2,0.00013025073266037122
wrings,1,6.512536633018561e-05
writers,1,6.512536633018561e-05
writing,5,0.00032562683165092806
writings,2,0.00013025073266037122
written,3,0.00019537609899055683
wrong,6,0.00039075219798111367
wrongly,3,0.00019537609899055683
wrung,2,0.00013025073266037122
www.gutenberg.org,5,0.00032562683165092806
www.gutenberg.org/contact,1,6.512536633018561e-05
www.gutenberg.org/donate,2,0.00013025073266037122
www.gutenberg.org/license,1,6.512536633018561e-05
yesterday,4,0.00026050146532074245
yield,1,6.512536633018561e-05
